Date,URL
"2018-03-12, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-12
"2018-03-13, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-13
"2018-03-14, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-14
"2018-03-15, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-15
"2018-03-16, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-16
"2018-03-17, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-17
"2018-03-18, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-18
"2018-03-19, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-19
"2018-03-20, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-20
"2018-03-21, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-21
"2018-03-22, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-22
"2018-03-23, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-23
"2018-03-24, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-24
"2018-03-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-25
"2018-03-26, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-26
"2018-03-27, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-27
"2018-03-28, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-28
"2018-03-29, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-29
