Date,URL
"2015-08-08, Bogotá, Cundinamarca, Colombia",https://www.wunderground.com/history/daily/SKBO/date/2015-8-8
"2020-11-08, Bogotá, Cundinamarca, Colombia",https://www.wunderground.com/history/daily/SKBO/date/2020-11-8
