Year,Month,Day,Temperature,Temp Dew Point,Humidity,Wind Direction,Wind Speed,Precipitation,Condition,Location,Serialized Hemisphere
2015,1,1,0.7070707070707074,-12.373737373737375,37.77272727272727,SW,22.823424000000003,0.0,Fair,"New York City, NY",4
2015,1,2,3.813131313131315,-8.055555555555555,42.36363636363637,W,22.238208,0.0,Partly Cloudy,"New York City, NY",4
2015,1,3,1.876876876876877,-1.381381381381382,81.10810810810811,NE,16.484902054054057,0.029729729729729724,Light Rain,"New York City, NY",4
2015,1,4,8.581871345029239,7.061403508771929,90.57894736842105,SW,14.399393684210528,0.005263157894736842,Light Rain,"New York City, NY",4
2015,1,5,1.8434343434343445,-10.782828282828282,39.86363636363637,W,34.235136000000004,0.0,Partly Cloudy / Windy,"New York City, NY",4
2015,1,6,-6.649305555555555,-12.20486111111111,66.59375,VAR,11.718036000000001,0.0,Light Snow,"New York City, NY",4
2015,1,7,-6.851851851851851,-15.162037037037038,53.166666666666664,W,33.460944000000005,0.0,Partly Cloudy / Windy,"New York City, NY",4
2015,1,8,-9.595959595959597,-19.166666666666668,46.81818181818182,W,22.603968000000002,0.0,Fair,"New York City, NY",4
2015,1,9,-3.234126984126985,-11.15079365079365,57.42857142857143,W,25.462121142857143,0.0,Partly Cloudy,"New York City, NY",4
2015,1,10,-6.767676767676769,-17.85353535353535,42.27272727272727,WNW,22.823424000000003,0.0,Fair,"New York City, NY",4
2015,1,11,-1.6919191919191927,-14.242424242424242,38.63636363636363,W,13.898880000000002,0.0,Mostly Cloudy,"New York City, NY",4
2015,1,12,2.537537537537536,-0.5255255255255263,81.62162162162163,SSW,8.873139891891892,0.016216216216216217,Light Rain,"New York City, NY",4
2015,1,13,-3.3564814814814823,-10.23148148148148,59.833333333333336,N,22.79904,0.0,Partly Cloudy,"New York City, NY",4
2015,1,14,-3.942652329749104,-9.354838709677418,66.64516129032258,NE,16.6644975483871,0.0,Cloudy,"New York City, NY",4
2015,1,15,-1.0858585858585852,-8.535353535353535,58.54545454545455,NNW,15.800832000000002,0.0,Fair,"New York City, NY",4
2015,1,16,0.1262626262626259,-10.1010101010101,47.13636363636363,NW,29.772864000000002,0.0,Partly Cloudy,"New York City, NY",4
2015,1,17,-4.646464646464646,-14.116161616161616,49.0,NW,15.654528,0.0,Fair,"New York City, NY",4
2015,1,18,2.1085858585858595,0.8333333333333334,91.4090909090909,CALM,8.04672,0.08863636363636364,Rain / Freezing Rain,"New York City, NY",4
2015,1,19,3.838383838383837,-3.636363636363637,59.59090909090909,W,24.579072000000004,0.0,Mostly Cloudy,"New York City, NY",4
2015,1,20,2.3989898989899,-6.59090909090909,52.04545454545455,NW,17.775936,0.0,Cloudy,"New York City, NY",4
2015,1,21,-1.1111111111111112,-12.449494949494948,43.13636363636363,ENE,11.411712000000001,0.0,Cloudy,"New York City, NY",4
2015,1,22,0.8760683760683778,-5.961538461538461,61.11538461538461,NW,12.131977846153847,0.0,Cloudy,"New York City, NY",4
2015,1,23,0.7828282828282814,-7.424242424242424,55.04545454545455,NW,15.069312,0.0,Fair,"New York City, NY",4
2015,1,24,1.300505050505052,-0.7196969696969704,87.52272727272727,NE,16.09344,0.029545454545454545,Light Snow,"New York City, NY",4
2015,1,25,2.676767676767678,-7.2979797979797985,50.04545454545455,W,21.872448000000002,0.0,Mostly Cloudy,"New York City, NY",4
2015,1,26,-4.063492063492063,-7.53968253968254,78.22857142857143,NE,30.11772342857143,0.008571428571428572,Light Snow / Windy,"New York City, NY",4
2015,1,27,-4.63963963963964,-8.348348348348349,76.29729729729729,N,26.227957621621623,0.010810810810810811,Cloudy,"New York City, NY",4
2015,1,28,-3.7878787878787867,-14.267676767676768,45.27272727272727,NNW,20.336256000000002,0.0,Fair,"New York City, NY",4
2015,1,29,-1.9444444444444444,-9.23076923076923,59.07692307692308,S,11.265408,0.0,Cloudy,"New York City, NY",4
2015,1,30,-0.019841269841269278,-5.238095238095237,69.35714285714286,NW,25.921933714285718,0.0,Light Snow,"New York City, NY",4
2015,1,31,2.3989898989899,-6.59090909090909,52.04545454545455,NW,17.775936,0.0,Cloudy,"New York City, NY",4
2015,2,1,-0.6196581196581205,-7.478632478632477,61.5,W,11.636795076923077,0.0,Mostly Cloudy,"New York City, NY",4
2015,2,2,-2.8036175710594318,-5.064599483204134,85.23255813953489,NE,24.551852651162793,0.03023255813953489,Snow,"New York City, NY",4
2015,2,3,-6.212121212121214,-13.459595959595958,57.45454545454545,NW,18.653760000000002,0.0,Fair,"New York City, NY",4
2015,2,4,1.0101010101010113,-5.303030303030304,63.22727272727273,SSW,9.948672,0.0,Cloudy,"New York City, NY",4
2015,2,5,-2.051282051282052,-10.021367521367523,56.26923076923077,NNW,29.463374769230768,0.0,Cloudy,"New York City, NY",4
2015,2,6,-6.464646464646465,-16.54040404040404,46.18181818181818,W,20.043648,0.0,Partly Cloudy,"New York City, NY",4
2015,2,7,-0.9876543209876547,-7.222222222222222,64.03703703703704,SSW,12.457514666666667,0.0,Cloudy,"New York City, NY",4
2015,2,8,1.0740740740740722,-0.9444444444444441,87.23333333333333,NE,21.2433408,0.0,Cloudy,"New York City, NY",4
2015,2,9,-2.825396825396825,-6.412698412698414,77.08571428571429,NE,27.266885485714287,0.0,Cloudy,"New York City, NY",4
2015,2,10,-0.7201646090534987,-6.378600823045267,66.70370370370371,NNE,20.325418666666668,0.0,Cloudy,"New York City, NY",4
2015,2,11,-2.348484848484848,-10.68181818181818,53.95454545454545,N,15.069312,0.0,Fair,"New York City, NY",4
2015,2,12,0.473251028806586,-6.296296296296295,61.44444444444444,SSW,20.086997333333333,0.0,Cloudy,"New York City, NY",4
2015,2,13,-8.98989898989899,-19.494949494949495,44.13636363636363,NW,28.602432000000004,0.0,Fair,"New York City, NY",4
2015,2,14,-3.0555555555555554,-9.395424836601308,63.44117647058823,SSW,13.39542211764706,0.0,Cloudy,"New York City, NY",4
2015,2,15,-8.819444444444445,-16.25,56.541666666666664,NW,42.446448000000004,0.0,Fair / Windy,"New York City, NY",4
2015,2,16,-10.277777777777779,-21.843434343434343,40.72727272727273,NW,22.238208,0.0,Cloudy,"New York City, NY",4
2015,2,17,-7.283950617283951,-12.206790123456791,69.69444444444444,NE,12.74064,0.0,Light Snow,"New York City, NY",4
2015,2,18,-3.6008230452674894,-9.897119341563787,62.81481481481482,NE,9.775274666666668,0.0,Mostly Cloudy,"New York City, NY",4
2015,2,19,-7.651515151515152,-17.77777777777778,45.68181818181818,WNW,34.235136000000004,0.0,Partly Cloudy / Windy,"New York City, NY",4
2015,2,20,-11.237373737373737,-22.146464646464647,41.40909090909091,WNW,27.724608,0.0,Fair,"New York City, NY",4
2015,2,21,-3.4900284900284895,-8.376068376068377,71.61538461538461,SSW,13.823852307692308,0.015384615384615384,Light Snow,"New York City, NY",4
2015,2,22,1.7204301075268802,-1.7562724014336912,79.2258064516129,CALM,5.970147096774194,0.0,Mostly Cloudy,"New York City, NY",4
2015,2,23,-5.303030303030304,-15.959595959595958,44.27272727272727,NW,30.284928,0.0,Cloudy,"New York City, NY",4
2015,2,24,-9.267676767676768,-17.67676767676768,51.59090909090909,NW,13.972032,0.0,Partly Cloudy,"New York City, NY",4
2015,2,25,-0.8080808080808074,-11.287878787878789,47.0,WNW,16.605504,0.0,Fair,"New York City, NY",4
2015,2,26,-4.166666666666667,-11.805555555555555,56.458333333333336,NE,17.09928,0.0,Cloudy,"New York City, NY",4
