Year,Month,Day,Temperature,Temp Dew Point,Humidity,Wind Direction,Wind Speed,Precipitation,Condition,Location,Serialized Hemisphere
2015,1,1,1.4251207729468618,-1.5096618357487914,81.97826086956522,S,11.125465043478261,0.0,Fair,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,2,5.495169082125603,2.898550724637682,83.56521739130434,S,15.008882086956522,0.0,Mostly Cloudy,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,3,6.747685185185187,5.914351851851853,95.02083333333333,S,22.296120000000002,0.0,Light Rain,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,4,4.408212560386471,1.5096618357487932,81.67391304347827,VAR,8.221648695652174,0.0,Mostly Cloudy,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,5,-0.04830917874396058,-0.49516908212560334,96.97826086956522,SE,8.92136347826087,0.0,Fog,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,6,0.7487922705314018,0.21739130434782558,96.23913043478261,S,11.615265391304348,0.0,Mist,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,7,2.536231884057973,2.1859903381642494,97.71739130434783,S,8.606491826086957,0.0,Fog,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,8,8.369565217391305,6.787439613526571,89.93478260869566,SSW,23.440445217391307,0.0,Mostly Cloudy,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,9,10.785024154589372,8.780193236714974,86.93478260869566,SW,30.192692869565217,0.0,Mostly Cloudy / Windy,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,10,12.149758454106282,9.432367149758456,82.78260869565217,WSW,31.697079652173915,0.0,Mostly Cloudy / Windy,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,11,6.524822695035459,2.399527186761231,75.55319148936171,W,20.544817021276597,0.0,Mostly Cloudy,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,12,7.838164251207729,3.9130434782608683,76.97826086956522,SSW,30.437593043478266,0.0,Mostly Cloudy,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,13,8.97342995169082,6.400966183574878,82.95652173913044,SSW,29.807849739130436,0.0,Mostly Cloudy,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,14,6.678743961352656,3.079710144927535,78.52173913043478,SW,27.008990608695658,0.0,Fair,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,15,9.56521739130435,5.615942028985508,76.34782608695652,SSW,38.624256,0.0,Mostly Cloudy / Windy,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,16,6.352657004830916,3.4299516908212544,83.45652173913044,S,12.804780521739131,0.0,Mostly Cloudy,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,17,2.8864734299516925,1.1473429951690841,89.67391304347827,S,10.425750260869567,0.0,Fair,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,18,3.236714975845412,0.33816425120772997,82.15217391304348,S,15.393725217391305,0.0,Mostly Cloudy,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
2015,1,19,1.8719806763285025,0.19323671497584627,89.95652173913044,N,7.976748521739131,0.0,Mostly Cloudy,"Charles de Gaulle Airport, Seine-et-Marne, France (LFPG)",2
